Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Year,Month,Week,Profit Margin
OID-101386,2024-10-15,2024-10-20,C-5601,Customer 726,Home Office,South,Furniture,Bookcases,P-FB-56510,Bookcases 117,4,542.29,0.0,2169.18,654.05,2024,10,2024-10-14,0.3015194681861348
OID-101387,2024-10-13,2024-10-16,C-9815,Customer 390,Consumer,East,Office Supplies,Binders,P-OB-62882,Binders 306,6,426.87,0.05,2433.15,225.73,2024,10,2024-10-07,0.0927727431518813
OID-101389,2024-10-15,2024-10-18,C-9837,Customer 795,Home Office,West,Office Supplies,Paper,P-OP-64691,Paper 222,3,587.47,0.0,1762.4,426.61,2024,10,2024-10-14,0.2420619609623241
OID-101393,2024-10-05,2024-10-11,C-8332,Customer 246,Corporate,South,Office Supplies,Storage,P-OS-92156,Storage 763,4,572.88,0.0,2291.53,260.36,2024,10,2024-09-30,0.1136184121525792
OID-101412,2024-10-21,2024-10-27,C-1827,Customer 484,Consumer,South,Office Supplies,Binders,P-OB-30933,Binders 125,1,358.27,0.15,304.53,51.18,2024,10,2024-10-21,0.1680622598758743
OID-101426,2024-10-25,2024-10-31,C-3595,Customer 507,Home Office,Central,Office Supplies,Binders,P-OB-12302,Binders 774,6,602.25,0.0,3613.5,789.75,2024,10,2024-10-21,0.2185554171855541
OID-101435,2024-10-24,2024-10-27,C-6134,Customer 662,Corporate,Central,Office Supplies,Binders,P-OB-52882,Binders 743,1,368.28,0.0,368.28,115.67,2024,10,2024-10-21,0.3140816769849028
OID-101436,2024-10-08,2024-10-12,C-4098,Customer 851,Corporate,East,Furniture,Chairs,P-FC-84580,Chairs 206,5,299.75,0.05,1423.8,206.29,2024,10,2024-10-07,0.1448869223205506
OID-101441,2024-10-14,2024-10-19,C-3247,Customer 779,Consumer,Central,Furniture,Bookcases,P-FB-10699,Bookcases 603,1,638.18,0.05,606.28,129.67,2024,10,2024-10-14,0.2138780761364386
OID-101455,2024-10-17,2024-10-22,C-2910,Customer 248,Home Office,East,Office Supplies,Paper,P-OP-75748,Paper 239,7,781.42,0.1,4922.96,424.2,2024,10,2024-10-14,0.0861676714821977
OID-101464,2024-10-29,2024-11-04,C-5822,Customer 862,Consumer,West,Technology,Accessories,P-TA-88070,Accessories 311,5,593.71,0.0,2968.54,997.22,2024,10,2024-10-28,0.335929446798763
OID-101489,2024-10-03,2024-10-08,C-4694,Customer 410,Consumer,West,Furniture,Tables,P-FT-47534,Tables 861,7,579.12,0.0,4053.84,724.34,2024,10,2024-09-30,0.1786799676356245
OID-101493,2024-10-23,2024-10-26,C-8215,Customer 213,Consumer,South,Furniture,Chairs,P-FC-29824,Chairs 951,1,600.0,0.1,540.0,130.2,2024,10,2024-10-21,0.241111111111111
OID-101494,2024-10-28,2024-10-30,C-7179,Customer 650,Home Office,South,Office Supplies,Paper,P-OP-89591,Paper 604,7,778.96,0.0,5452.74,533.31,2024,10,2024-10-28,0.0978058737442093
OID-101519,2024-10-06,2024-10-08,C-7472,Customer 685,Consumer,West,Office Supplies,Paper,P-OP-24112,Paper 211,4,150.48,0.05,571.83,65.14,2024,10,2024-09-30,0.1139149747302519
OID-101524,2024-10-02,2024-10-04,C-8347,Customer 730,Consumer,West,Technology,Phones,P-TP-74280,Phones 641,7,90.38,0.2,506.15,143.81,2024,10,2024-09-30,0.2841252593104811
OID-101552,2024-10-20,2024-10-21,C-1676,Customer 677,Corporate,South,Technology,Machines,P-TM-47228,Machines 248,6,186.9,0.0,1121.41,116.54,2024,10,2024-10-14,0.1039227401218109
OID-101563,2024-10-05,2024-10-11,C-4924,Customer 223,Home Office,Central,Office Supplies,Storage,P-OS-74086,Storage 747,5,759.9,0.05,3609.52,886.72,2024,10,2024-09-30,0.245661472993639
OID-101565,2024-10-31,2024-11-05,C-4409,Customer 364,Home Office,East,Technology,Copiers,P-TC-79918,Copiers 303,7,143.17,0.1,901.95,165.05,2024,10,2024-10-28,0.1829924053439769
OID-101580,2024-10-21,2024-10-27,C-9897,Customer 449,Corporate,South,Furniture,Bookcases,P-FB-26013,Bookcases 681,6,241.04,0.0,1446.22,292.82,2024,10,2024-10-21,0.2024726528467314
OID-101590,2024-10-29,2024-11-01,C-9426,Customer 929,Consumer,Central,Furniture,Chairs,P-FC-19073,Chairs 905,5,164.36,0.1,739.63,242.72,2024,10,2024-10-28,0.3281640820410205
OID-101598,2024-10-06,2024-10-07,C-5451,Customer 106,Corporate,East,Technology,Copiers,P-TC-40901,Copiers 315,3,689.18,0.0,2067.53,200.01,2024,10,2024-09-30,0.0967386204795093
OID-101604,2024-10-07,2024-10-09,C-4425,Customer 138,Consumer,South,Furniture,Bookcases,P-FB-46618,Bookcases 259,4,653.23,0.0,2612.93,329.81,2024,10,2024-10-07,0.1262222868580482
OID-101613,2024-10-14,2024-10-16,C-9798,Customer 944,Corporate,Central,Furniture,Tables,P-FT-63606,Tables 919,5,682.33,0.0,3411.63,1046.77,2024,10,2024-10-14,0.306824010810082
OID-101623,2024-10-18,2024-10-22,C-4467,Customer 115,Consumer,South,Office Supplies,Binders,P-OB-95373,Binders 350,1,41.49,0.05,39.41,13.26,2024,10,2024-10-14,0.3364628266937325
OID-101624,2024-10-09,2024-10-14,C-7361,Customer 780,Consumer,South,Technology,Accessories,P-TA-50398,Accessories 164,2,390.54,0.0,781.09,228.47,2024,10,2024-10-07,0.2925015043080823
OID-101625,2024-10-22,2024-10-28,C-2528,Customer 994,Consumer,Central,Furniture,Tables,P-FT-68331,Tables 117,4,705.78,0.0,2823.12,390.35,2024,10,2024-10-21,0.1382690073393975
OID-101633,2024-10-31,2024-11-01,C-4305,Customer 995,Consumer,West,Office Supplies,Paper,P-OP-52224,Paper 593,3,197.15,0.0,591.46,184.18,2024,10,2024-10-28,0.3113989111689716
OID-101640,2024-10-05,2024-10-10,C-1199,Customer 512,Corporate,South,Technology,Accessories,P-TA-59109,Accessories 451,3,199.98,0.0,599.93,156.99,2024,10,2024-09-30,0.2616805293950961
OID-101650,2024-10-22,2024-10-26,C-5902,Customer 412,Consumer,South,Furniture,Furnishings,P-FF-29770,Furnishings 395,2,410.14,0.0,820.29,70.43,2024,10,2024-10-21,0.0858598788233429
OID-101651,2024-10-30,2024-11-01,C-3061,Customer 624,Consumer,South,Technology,Machines,P-TM-27073,Machines 348,7,507.79,0.05,3376.79,316.96,2024,10,2024-10-28,0.0938642912351671
OID-101655,2024-10-17,2024-10-22,C-2352,Customer 142,Corporate,West,Office Supplies,Appliances,P-OA-12876,Appliances 716,6,395.3,0.15,2016.03,390.28,2024,10,2024-10-14,0.1935883890616707
OID-101657,2024-10-20,2024-10-23,C-6509,Customer 321,Consumer,Central,Furniture,Chairs,P-FC-27258,Chairs 936,1,679.0,0.1,611.1,119.35,2024,10,2024-10-14,0.195303550973654
OID-101679,2024-10-16,2024-10-21,C-2762,Customer 229,Home Office,East,Office Supplies,Storage,P-OS-52507,Storage 883,4,662.35,0.0,2649.42,843.09,2024,10,2024-10-14,0.3182168172656657
OID-101691,2024-10-11,2024-10-14,C-9396,Customer 480,Consumer,West,Technology,Accessories,P-TA-64320,Accessories 396,3,710.42,0.0,2131.27,123.46,2024,10,2024-10-07,0.0579279021428537
OID-101700,2024-10-14,2024-10-17,C-3119,Customer 475,Corporate,East,Office Supplies,Storage,P-OS-67662,Storage 335,1,190.95,0.0,190.95,51.0,2024,10,2024-10-14,0.2670856245090338
OID-101704,2024-10-21,2024-10-27,C-2611,Customer 835,Consumer,West,Office Supplies,Binders,P-OB-48676,Binders 441,1,148.06,0.15,125.85,41.41,2024,10,2024-10-21,0.3290425109257052
OID-101711,2024-10-03,2024-10-09,C-3367,Customer 888,Home Office,Central,Office Supplies,Appliances,P-OA-51248,Appliances 897,7,445.01,0.0,3115.06,199.35,2024,10,2024-09-30,0.0639955570679216
OID-101730,2024-10-14,2024-10-15,C-6429,Customer 807,Consumer,South,Office Supplies,Appliances,P-OA-93650,Appliances 493,5,575.69,0.1,2590.63,742.35,2024,10,2024-10-14,0.2865519198032911
OID-101745,2024-10-26,2024-10-30,C-3993,Customer 173,Corporate,East,Furniture,Chairs,P-FC-16351,Chairs 413,4,289.8,0.05,1101.25,186.41,2024,10,2024-10-21,0.1692712826333711
OID-101758,2024-10-02,2024-10-06,C-8683,Customer 384,Home Office,East,Technology,Accessories,P-TA-34107,Accessories 532,1,314.76,0.0,314.76,55.85,2024,10,2024-09-30,0.1774367772270936
OID-101775,2024-10-23,2024-10-24,C-6473,Customer 452,Consumer,South,Furniture,Chairs,P-FC-42649,Chairs 903,5,794.77,0.0,3973.85,281.41,2024,10,2024-10-21,0.0708154560438869
OID-101783,2024-10-17,2024-10-20,C-5415,Customer 695,Home Office,East,Furniture,Tables,P-FT-23433,Tables 199,6,673.94,0.0,4043.65,1050.47,2024,10,2024-10-14,0.2597826221359415
OID-101796,2024-10-24,2024-10-26,C-2964,Customer 332,Corporate,East,Office Supplies,Appliances,P-OA-21409,Appliances 132,4,572.34,0.0,2289.34,746.51,2024,10,2024-10-21,0.3260808792053605
OID-101799,2024-10-13,2024-10-17,C-7639,Customer 908,Home Office,West,Technology,Accessories,P-TA-64495,Accessories 624,1,491.87,0.1,442.68,32.85,2024,10,2024-10-07,0.074207102195717
OID-101802,2024-10-17,2024-10-18,C-3235,Customer 225,Home Office,West,Office Supplies,Appliances,P-OA-77570,Appliances 174,4,163.67,0.0,654.69,66.46,2024,10,2024-10-14,0.1015136935037956
OID-101816,2024-10-27,2024-11-02,C-3717,Customer 646,Corporate,West,Furniture,Bookcases,P-FB-10321,Bookcases 837,7,400.64,0.15,2383.8,781.9,2024,10,2024-10-21,0.3280057051766087
OID-101845,2024-10-03,2024-10-05,C-8022,Customer 133,Home Office,East,Office Supplies,Paper,P-OP-63947,Paper 475,5,354.24,0.0,1771.18,290.48,2024,10,2024-09-30,0.1640036585778972
OID-101851,2024-10-05,2024-10-09,C-4027,Customer 586,Consumer,West,Furniture,Furnishings,P-FF-92902,Furnishings 601,5,495.52,0.0,2477.62,283.16,2024,10,2024-09-30,0.114287098102211
OID-101863,2024-10-13,2024-10-17,C-9609,Customer 878,Home Office,South,Furniture,Chairs,P-FC-63511,Chairs 788,1,380.51,0.0,380.51,81.57,2024,10,2024-10-07,0.2143701873800951
OID-101880,2024-10-08,2024-10-11,C-5414,Customer 114,Corporate,West,Office Supplies,Appliances,P-OA-43469,Appliances 517,6,105.56,0.0,633.35,71.85,2024,10,2024-10-07,0.1134443830425515
OID-101882,2024-10-06,2024-10-10,C-4634,Customer 300,Consumer,East,Furniture,Bookcases,P-FB-80147,Bookcases 425,6,688.02,0.0,4128.15,1313.01,2024,10,2024-09-30,0.3180625704007849
OID-101889,2024-10-21,2024-10-24,C-9967,Customer 978,Consumer,East,Furniture,Furnishings,P-FF-19280,Furnishings 958,6,747.56,0.0,4485.35,899.27,2024,10,2024-10-21,0.2004904856923094
OID-101890,2024-10-05,2024-10-08,C-2543,Customer 559,Consumer,South,Office Supplies,Appliances,P-OA-45280,Appliances 357,5,511.55,0.1,2301.96,607.9,2024,10,2024-09-30,0.2640793063302576
OID-101894,2024-10-04,2024-10-08,C-9593,Customer 474,Corporate,South,Technology,Accessories,P-TA-73995,Accessories 952,6,123.03,0.05,701.25,189.37,2024,10,2024-09-30,0.2700463458110517
OID-101902,2024-10-21,2024-10-27,C-9700,Customer 120,Consumer,West,Furniture,Furnishings,P-FF-73902,Furnishings 957,4,608.47,0.0,2433.87,381.41,2024,10,2024-10-21,0.1567092737081274
OID-101918,2024-10-05,2024-10-08,C-4189,Customer 806,Consumer,West,Office Supplies,Paper,P-OP-67108,Paper 931,7,15.17,0.05,100.9,29.45,2024,10,2024-09-30,0.2918731417244796
OID-101922,2024-10-19,2024-10-24,C-8360,Customer 153,Consumer,West,Technology,Machines,P-TM-71426,Machines 781,5,721.18,0.0,3605.92,1077.49,2024,10,2024-10-14,0.2988113990327017
OID-101939,2024-10-26,2024-11-01,C-2092,Customer 147,Home Office,West,Office Supplies,Paper,P-OP-15788,Paper 463,1,264.23,0.15,224.6,22.28,2024,10,2024-10-21,0.0991985752448798
OID-101945,2024-10-11,2024-10-15,C-1330,Customer 367,Home Office,Central,Office Supplies,Storage,P-OS-75341,Storage 663,2,651.94,0.05,1238.68,354.7,2024,10,2024-10-07,0.2863532147124358
OID-101974,2024-10-08,2024-10-11,C-7007,Customer 431,Corporate,Central,Office Supplies,Appliances,P-OA-34092,Appliances 562,4,387.25,0.1,1394.09,185.66,2024,10,2024-10-07,0.1331764807150184
OID-101979,2024-10-14,2024-10-15,C-3344,Customer 396,Home Office,Central,Technology,Copiers,P-TC-53145,Copiers 452,5,464.12,0.2,1856.46,351.36,2024,10,2024-10-14,0.1892634368637083
OID-101995,2024-10-04,2024-10-07,C-3423,Customer 910,Consumer,South,Furniture,Furnishings,P-FF-63669,Furnishings 505,1,52.68,0.2,42.15,8.92,2024,10,2024-09-30,0.2116251482799525
OID-102003,2024-10-23,2024-10-26,C-2774,Customer 490,Consumer,Central,Office Supplies,Paper,P-OP-72637,Paper 471,1,625.87,0.05,594.57,42.72,2024,10,2024-10-21,0.0718502447146677
OID-102004,2024-10-25,2024-10-31,C-8423,Customer 470,Consumer,Central,Furniture,Chairs,P-FC-27563,Chairs 401,4,619.53,0.1,2230.3,408.59,2024,10,2024-10-21,0.1831995695646325
OID-102005,2024-10-22,2024-10-24,C-1844,Customer 936,Consumer,Central,Office Supplies,Binders,P-OB-58594,Binders 541,5,54.7,0.0,273.49,82.72,2024,10,2024-10-21,0.3024607846722
OID-102007,2024-10-26,2024-10-27,C-4696,Customer 751,Consumer,West,Technology,Machines,P-TM-82329,Machines 883,1,123.15,0.0,123.15,6.6,2024,10,2024-10-21,0.053593179049939
OID-102010,2024-10-09,2024-10-10,C-3067,Customer 315,Corporate,Central,Technology,Machines,P-TM-41027,Machines 274,6,365.44,0.0,2192.64,306.17,2024,10,2024-10-07,0.1396353254524226
OID-102014,2024-10-11,2024-10-14,C-5759,Customer 642,Consumer,East,Furniture,Bookcases,P-FB-57525,Bookcases 495,5,17.36,0.05,82.48,23.97,2024,10,2024-10-07,0.2906159068865179
OID-102016,2024-10-28,2024-11-02,C-7214,Customer 335,Corporate,East,Furniture,Bookcases,P-FB-93104,Bookcases 600,2,351.78,0.1,633.2,58.76,2024,10,2024-10-28,0.0927984838913455
OID-102031,2024-10-16,2024-10-22,C-9806,Customer 952,Home Office,East,Furniture,Bookcases,P-FB-75827,Bookcases 894,5,628.77,0.05,2986.64,486.22,2024,10,2024-10-14,0.1627983285565049
OID-102046,2024-10-18,2024-10-20,C-8417,Customer 861,Home Office,Central,Office Supplies,Storage,P-OS-24994,Storage 572,2,508.07,0.1,914.53,204.06,2024,10,2024-10-14,0.223131007184018
OID-102050,2024-10-07,2024-10-11,C-2351,Customer 910,Consumer,West,Furniture,Tables,P-FT-67757,Tables 497,7,675.52,0.1,4255.78,955.41,2024,10,2024-10-07,0.224497036970896
OID-102061,2024-10-09,2024-10-10,C-1465,Customer 528,Home Office,Central,Office Supplies,Storage,P-OS-83551,Storage 810,2,472.67,0.0,945.35,69.7,2024,10,2024-10-07,0.0737293066060189
OID-102094,2024-10-27,2024-10-28,C-7132,Customer 604,Consumer,West,Furniture,Bookcases,P-FB-97265,Bookcases 651,2,70.62,0.0,141.25,8.72,2024,10,2024-10-21,0.0617345132743362
OID-102097,2024-10-17,2024-10-20,C-2664,Customer 430,Consumer,East,Office Supplies,Storage,P-OS-20553,Storage 805,4,31.03,0.0,124.13,35.66,2024,10,2024-10-14,0.2872794650769354
OID-102126,2024-10-20,2024-10-21,C-1977,Customer 659,Corporate,West,Technology,Copiers,P-TC-70948,Copiers 718,3,799.16,0.15,2037.85,633.83,2024,10,2024-10-14,0.3110287803322129
OID-102138,2024-10-01,2024-10-06,C-1352,Customer 899,Consumer,West,Office Supplies,Binders,P-OB-18795,Binders 465,7,289.0,0.0,2023.03,391.27,2024,10,2024-09-30,0.1934079079400701
OID-102142,2024-10-17,2024-10-18,C-9140,Customer 741,Consumer,West,Office Supplies,Appliances,P-OA-65433,Appliances 819,5,487.65,0.2,1950.61,542.8,2024,10,2024-10-14,0.278271925192632
OID-102146,2024-10-07,2024-10-08,C-5699,Customer 271,Corporate,South,Office Supplies,Appliances,P-OA-32818,Appliances 432,2,356.91,0.05,678.13,85.41,2024,10,2024-10-07,0.1259493017563004
OID-102160,2024-10-16,2024-10-21,C-6085,Customer 327,Corporate,East,Technology,Accessories,P-TA-94420,Accessories 109,6,390.69,0.0,2344.16,479.57,2024,10,2024-10-14,0.2045807453416149
OID-102177,2024-10-03,2024-10-07,C-5115,Customer 746,Corporate,Central,Technology,Copiers,P-TC-38936,Copiers 709,3,756.65,0.15,1929.47,592.23,2024,10,2024-09-30,0.3069392112860008
OID-102184,2024-10-29,2024-11-03,C-3246,Customer 865,Consumer,East,Office Supplies,Storage,P-OS-14047,Storage 723,4,402.08,0.0,1608.33,245.28,2024,10,2024-10-28,0.1525060155565089
OID-102186,2024-10-13,2024-10-19,C-1805,Customer 380,Consumer,East,Office Supplies,Storage,P-OS-57048,Storage 508,1,480.18,0.1,432.16,45.61,2024,10,2024-10-07,0.1055396149574231
OID-102203,2024-10-02,2024-10-07,C-2269,Customer 213,Corporate,Central,Furniture,Tables,P-FT-77470,Tables 631,5,552.55,0.05,2624.62,403.94,2024,10,2024-09-30,0.1539041842247639
OID-102208,2024-10-03,2024-10-08,C-7794,Customer 211,Consumer,West,Technology,Accessories,P-TA-41412,Accessories 877,4,114.47,0.1,412.11,87.03,2024,10,2024-09-30,0.2111814806726359
OID-102211,2024-10-30,2024-11-01,C-2539,Customer 793,Consumer,East,Office Supplies,Paper,P-OP-48562,Paper 311,3,712.75,0.2,1710.6,242.34,2024,10,2024-10-28,0.141669589617678
OID-102212,2024-10-03,2024-10-05,C-3770,Customer 794,Consumer,South,Office Supplies,Paper,P-OP-45035,Paper 186,7,736.25,0.0,5153.75,522.7,2024,10,2024-09-30,0.1014212951734174
OID-102213,2024-10-28,2024-10-31,C-7529,Customer 341,Home Office,East,Office Supplies,Paper,P-OP-18128,Paper 800,6,718.33,0.05,4094.46,1359.05,2024,10,2024-10-28,0.3319241120929255
OID-102217,2024-10-31,2024-11-01,C-2566,Customer 139,Consumer,Central,Furniture,Chairs,P-FC-13398,Chairs 315,2,447.96,0.0,895.91,212.96,2024,10,2024-10-28,0.2377024477905147
OID-102225,2024-10-14,2024-10-16,C-1387,Customer 196,Consumer,West,Office Supplies,Binders,P-OB-12782,Binders 508,7,589.78,0.1,3715.61,1258.26,2024,10,2024-10-14,0.3386415689483019
OID-102245,2024-10-06,2024-10-12,C-5517,Customer 112,Consumer,West,Furniture,Chairs,P-FC-15026,Chairs 401,5,47.77,0.1,214.98,40.65,2024,10,2024-09-30,0.1890873569634384
OID-102251,2024-10-08,2024-10-13,C-9677,Customer 120,Consumer,Central,Office Supplies,Appliances,P-OA-97798,Appliances 460,2,565.96,0.05,1075.33,329.39,2024,10,2024-10-07,0.3063152706610993
OID-102258,2024-10-22,2024-10-27,C-4654,Customer 936,Consumer,South,Furniture,Furnishings,P-FF-25378,Furnishings 720,3,286.78,0.05,817.34,268.03,2024,10,2024-10-21,0.3279296253701029
OID-102285,2024-10-30,2024-11-05,C-4986,Customer 794,Consumer,South,Furniture,Bookcases,P-FB-26709,Bookcases 268,4,743.39,0.0,2973.58,462.08,2024,10,2024-10-28,0.155395180220475
OID-102312,2024-10-29,2024-11-04,C-3620,Customer 213,Consumer,East,Office Supplies,Storage,P-OS-26786,Storage 458,4,789.87,0.0,3159.47,354.44,2024,10,2024-10-28,0.1121833725276707
OID-102325,2024-10-08,2024-10-12,C-8271,Customer 903,Home Office,East,Office Supplies,Appliances,P-OA-89730,Appliances 455,5,635.67,0.05,3019.41,1017.61,2024,10,2024-10-07,0.3370227958442212
OID-102346,2024-10-22,2024-10-28,C-7572,Customer 449,Consumer,South,Furniture,Tables,P-FT-38358,Tables 850,7,72.35,0.0,506.45,88.81,2024,10,2024-10-21,0.1753578833053608
OID-102361,2024-10-15,2024-10-21,C-6473,Customer 277,Consumer,Central,Furniture,Tables,P-FT-20059,Tables 370,6,779.91,0.1,4211.53,1431.19,2024,10,2024-10-14,0.3398266188297364
OID-102365,2024-10-24,2024-10-26,C-3221,Customer 525,Consumer,East,Technology,Copiers,P-TC-88148,Copiers 579,2,84.38,0.05,160.32,4.21,2024,10,2024-10-21,0.0262599800399201
OID-102375,2024-10-12,2024-10-13,C-4226,Customer 174,Consumer,South,Furniture,Tables,P-FT-95718,Tables 521,6,400.67,0.1,2163.63,449.17,2024,10,2024-10-07,0.2076001904207281
OID-102379,2024-10-17,2024-10-19,C-6789,Customer 813,Consumer,West,Technology,Machines,P-TM-53558,Machines 139,3,426.33,0.05,1215.05,241.81,2024,10,2024-10-14,0.1990123863215505
OID-102409,2024-10-07,2024-10-13,C-6134,Customer 740,Consumer,East,Office Supplies,Paper,P-OP-10317,Paper 222,4,133.17,0.0,532.67,41.96,2024,10,2024-10-07,0.078772973886271
OID-102432,2024-10-05,2024-10-09,C-7551,Customer 499,Corporate,East,Furniture,Tables,P-FT-26825,Tables 501,2,388.24,0.15,660.01,77.38,2024,10,2024-09-30,0.1172406478689716
OID-102438,2024-10-03,2024-10-09,C-1312,Customer 776,Home Office,South,Technology,Machines,P-TM-77093,Machines 288,2,35.31,0.1,63.56,16.15,2024,10,2024-09-30,0.2540906230333543
OID-102443,2024-10-18,2024-10-19,C-3769,Customer 789,Consumer,Central,Technology,Machines,P-TM-39297,Machines 799,3,215.04,0.05,612.87,172.9,2024,10,2024-10-14,0.2821152936185488
OID-102452,2024-10-31,2024-11-06,C-4346,Customer 852,Corporate,Central,Office Supplies,Appliances,P-OA-48014,Appliances 658,1,164.89,0.05,156.64,8.92,2024,10,2024-10-28,0.0569458631256384
OID-102456,2024-10-10,2024-10-15,C-6381,Customer 552,Home Office,West,Office Supplies,Storage,P-OS-78714,Storage 357,2,680.09,0.1,1224.17,238.94,2024,10,2024-10-07,0.1951853092299272
OID-102458,2024-10-31,2024-11-04,C-1253,Customer 496,Consumer,South,Furniture,Chairs,P-FC-46596,Chairs 237,7,46.24,0.05,307.47,86.37,2024,10,2024-10-28,0.2809054541906527
OID-102480,2024-10-02,2024-10-03,C-8440,Customer 994,Consumer,Central,Furniture,Tables,P-FT-82722,Tables 657,4,667.6,0.15,2269.82,429.67,2024,10,2024-09-30,0.1892969486567216
OID-102487,2024-10-03,2024-10-08,C-8958,Customer 422,Home Office,Central,Technology,Copiers,P-TC-84344,Copiers 466,1,256.92,0.1,231.23,26.95,2024,10,2024-09-30,0.1165506205942135
OID-102493,2024-10-31,2024-11-03,C-3224,Customer 338,Consumer,East,Office Supplies,Appliances,P-OA-94798,Appliances 657,3,503.02,0.05,1433.61,292.45,2024,10,2024-10-28,0.2039955078438348
OID-102496,2024-10-02,2024-10-05,C-6756,Customer 522,Corporate,West,Technology,Machines,P-TM-29491,Machines 536,5,553.65,0.0,2768.27,778.64,2024,10,2024-09-30,0.281273141709443
OID-102502,2024-10-14,2024-10-17,C-5952,Customer 887,Home Office,East,Technology,Accessories,P-TA-78112,Accessories 599,7,735.57,0.1,4634.08,1489.58,2024,10,2024-10-14,0.3214402858819873
OID-102504,2024-10-01,2024-10-02,C-2951,Customer 422,Consumer,West,Furniture,Tables,P-FT-12368,Tables 284,3,689.39,0.1,1861.35,601.56,2024,10,2024-09-30,0.3231847852365219
OID-102516,2024-10-29,2024-11-03,C-8154,Customer 497,Consumer,Central,Technology,Phones,P-TP-62035,Phones 889,5,99.99,0.15,424.97,85.91,2024,10,2024-10-28,0.2021554462667952
OID-102530,2024-10-17,2024-10-19,C-7467,Customer 526,Consumer,West,Furniture,Chairs,P-FC-13219,Chairs 524,7,782.4,0.0,5476.8,637.45,2024,10,2024-10-14,0.1163909582237803
OID-102531,2024-10-23,2024-10-24,C-1935,Customer 134,Consumer,Central,Technology,Machines,P-TM-83636,Machines 845,4,592.03,0.1,2131.32,606.45,2024,10,2024-10-21,0.2845419739879511
OID-102532,2024-10-24,2024-10-28,C-9890,Customer 891,Consumer,West,Office Supplies,Binders,P-OB-74864,Binders 189,7,114.78,0.15,682.96,139.84,2024,10,2024-10-21,0.2047557690055054
OID-102577,2024-10-18,2024-10-21,C-4134,Customer 794,Corporate,West,Office Supplies,Paper,P-OP-21164,Paper 539,5,636.86,0.1,2865.86,466.17,2024,10,2024-10-14,0.1626632145324614
OID-102585,2024-10-12,2024-10-18,C-6686,Customer 411,Corporate,South,Office Supplies,Appliances,P-OA-19524,Appliances 537,4,753.73,0.0,3014.91,1038.51,2024,10,2024-10-07,0.3444580435236873
OID-102607,2024-10-11,2024-10-16,C-3080,Customer 872,Corporate,Central,Office Supplies,Storage,P-OS-41718,Storage 904,7,93.24,0.0,652.69,143.1,2024,10,2024-10-07,0.2192465029340115
OID-102616,2024-10-16,2024-10-19,C-2888,Customer 402,Consumer,East,Technology,Copiers,P-TC-76071,Copiers 133,7,132.35,0.0,926.47,248.34,2024,10,2024-10-14,0.2680496939998057
OID-102631,2024-10-27,2024-10-28,C-6319,Customer 980,Consumer,South,Technology,Phones,P-TP-77830,Phones 946,2,640.78,0.05,1217.48,164.99,2024,10,2024-10-21,0.1355176265729211
OID-102638,2024-10-21,2024-10-27,C-3294,Customer 693,Consumer,Central,Technology,Machines,P-TM-74354,Machines 264,4,231.56,0.05,879.94,145.24,2024,10,2024-10-21,0.1650567084119371
OID-102639,2024-10-22,2024-10-27,C-9444,Customer 765,Consumer,South,Office Supplies,Paper,P-OP-80452,Paper 643,7,296.67,0.1,1869.05,576.53,2024,10,2024-10-21,0.3084615178834167
OID-102661,2024-10-28,2024-10-31,C-5169,Customer 604,Consumer,Central,Office Supplies,Binders,P-OB-64622,Binders 462,3,148.14,0.0,444.42,22.3,2024,10,2024-10-28,0.0501777597767877
OID-102700,2024-10-17,2024-10-20,C-3219,Customer 534,Home Office,Central,Furniture,Tables,P-FT-12540,Tables 968,1,397.47,0.1,357.73,31.37,2024,10,2024-10-14,0.0876918346238783
OID-102705,2024-10-08,2024-10-14,C-7989,Customer 732,Consumer,South,Office Supplies,Paper,P-OP-27110,Paper 195,3,645.98,0.0,1937.93,551.82,2024,10,2024-10-07,0.2847471270892138
OID-102729,2024-10-06,2024-10-11,C-7693,Customer 618,Consumer,South,Office Supplies,Paper,P-OP-48639,Paper 754,1,705.53,0.05,670.25,216.67,2024,10,2024-09-30,0.3232674375233121
OID-102754,2024-10-12,2024-10-15,C-5859,Customer 992,Consumer,West,Furniture,Furnishings,P-FF-43570,Furnishings 460,3,447.49,0.0,1342.46,215.97,2024,10,2024-10-07,0.1608763017147624
OID-102757,2024-10-21,2024-10-23,C-1142,Customer 873,Consumer,South,Furniture,Tables,P-FT-46871,Tables 102,6,550.47,0.0,3302.82,601.9,2024,10,2024-10-21,0.1822382085611689
OID-102765,2024-10-10,2024-10-11,C-4669,Customer 975,Corporate,Central,Furniture,Tables,P-FT-28907,Tables 654,4,489.6,0.0,1958.39,610.42,2024,10,2024-10-07,0.3116948105331419
OID-102807,2024-10-30,2024-11-04,C-3019,Customer 992,Corporate,South,Office Supplies,Storage,P-OS-70114,Storage 862,4,397.28,0.0,1589.13,100.62,2024,10,2024-10-28,0.0633176643823979
OID-102820,2024-10-07,2024-10-09,C-9105,Customer 271,Consumer,South,Furniture,Chairs,P-FC-26530,Chairs 124,1,280.37,0.0,280.37,79.1,2024,10,2024-10-07,0.2821271890715839
